0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
76.0 65.0
246.0 93.0
355.0 109.0
385.0 161.0
128.0 128.0
99.0 99.0
24.0 24.0
63.0 63.0
8.0 8.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
56.0 56.0
320.0 64.0
162.0 153.0
271.0 210.0
240.0 205.0
115.0 115.0
125.0 120.0
24.0 24.0
3.0 3.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
21.0 21.0
206.0 122.0
169.0 158.0
302.0 210.0
270.0 213.0
139.0 137.0
299.0 60.0
131.0 67.0
20.0 20.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
90.0 65.0
214.0 118.0
282.0 174.0
231.0 201.0
130.0 130.0
354.0 141.0
293.0 71.0
81.0 75.0
13.0 13.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
126.0 48.0
160.0 130.0
265.0 180.0
244.0 206.0
285.0 216.0
385.0 99.0
347.0 56.0
158.0 52.0
33.0 33.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
103.0 62.0
259.0 83.0
269.0 180.0
384.0 171.0
243.0 208.0
293.0 186.0
215.0 142.0
139.0 70.0
24.0 24.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
