Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),Hub_Height,Pitch,RowType(first interior last single),TransmissionFactor(open area fraction),sensorsy(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,backtracking
39.73,-105.18,-7.0,0,180,0.4,1.5,interior,0.013,6,glass,glass,0.62,True,False
date,DNI,DHI,albedo,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,VWind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI,tilt,sazm,height,D
1999-01-01 08:30:00-07:00,65.0,65.0,0.62,8.0,80.70188038658925,48.47597812844463,76.02093250261217,136.927345791574,0.45341300479090196,27.155150378080503,122.1627140332917,1.0,27.155150378080503,51.61318803916483,1.5,1.0,4.7,30.905188088064776,34.32337197115285,55.408329851492866,105.25895610135987,107.92822163873879,109.87365734062314,9.680465407497499,12.564399834245004,14.846034809974308,16.460658829438273,17.51019302475537,18.89366501022333,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-01 09:30:00-07:00,503.0,93.0,0.62,9.0,272.4482138159473,53.62489724078015,69.09890260131682,149.45003411792817,0.09768712024810455,29.24043803390862,450.5060810448729,1.0,29.24043803390862,162.88784112227285,1.5,2.0,6.300000000000002,175.70601408024308,384.4538089566915,387.21106550932626,389.9338621014736,392.5394566964047,401.59254040745174,10.735229746488638,13.52167821897424,15.688899229750204,17.19480935025316,18.14113847679654,27.71075487341941,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-01 10:30:00-07:00,617.0,109.0,0.62,10.0,374.7074174523899,59.98061446102084,64.49155591223813,163.61223473314362,0.0,100.33115751668785,448.4319205238054,1.0,100.33115751668785,231.4292209814421,1.2477728022418986,3.0,7.0,389.46852723835366,393.2675206595186,396.04626576242725,398.0375985089063,399.543771507975,407.950746370347,65.84961421895392,30.272526086752226,25.472071698106678,29.360057946480655,38.71023001422644,49.547696516116375,30.595290362001194,90.0,0.14551466891800086,0.6392161333666034
1999-01-01 11:30:00-07:00,497.0,161.0,0.62,11.0,388.72505626446525,62.70853314266504,62.7290269301412,178.89952153531553,0.0,130.66795403429003,389.6253736707637,1.0,130.66795403429003,241.6122366633466,1.0149029761155088,4.0,6.800000000000002,364.11415739307586,364.21088290416526,364.2723196347197,364.2723196347197,364.4922498987907,364.3030090858667,80.57966932124633,54.11629851440161,42.419936488855704,42.74616348649049,54.535765421121404,77.66904771167303,2.1336727682588266,90.0,0.3813844958422636,0.5006933143324752
1999-01-01 12:30:00-07:00,0.0,128.0,0.62,12.0,128.0,60.627132291073785,64.0526843122277,194.271504160763,0.0,50.01771450373028,122.45469447553826,1.0,50.01771450373028,77.67396997078168,1.2091778887589495,4.0,6.5,96.88033765127527,104.17418586219543,109.117716386985,112.7580445067076,114.19502045468757,114.14151224677116,21.43793622504725,18.982420143647115,21.41906718147275,25.194811080907215,27.759135392162026,28.538897861999025,26.86753219232559,269.99999914622634,0.17403535916911048,0.6079462323510604
1999-01-01 13:30:00-07:00,0.0,99.0,0.62,13.0,99.0,54.61822683784773,68.27904200820352,208.64331420418713,0.041262725746572644,45.56043148059504,89.18369849853352,1.0,45.56043148059504,62.087031932674634,1.5,3.0,6.0,77.1429190898832,77.0384038417178,72.50725510580882,67.77058134123357,62.97110398233015,55.977530023524665,28.16407007246268,29.51520164314022,27.718848055268424,24.964705090661788,21.080206834007175,16.179355390213313,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-01 14:30:00-07:00,0.0,24.0,0.62,14.0,24.0,48.95652487735603,74.9049789036728,221.41260578589396,0.4050987899473247,11.399112419099422,20.834166213057888,1.0,11.399112419099422,14.971943190002296,1.5,2.0,5.1000000000000005,18.02717529876412,18.090626670017958,16.95582973109026,15.769556754019805,14.567548927050904,13.113384473836895,6.945276563047881,7.3874889097917755,6.937303257511558,6.247274818179018,5.274195039717508,4.0467019936491955,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-01 15:30:00-07:00,0.0,63.0,0.62,15.0,63.0,47.26583644680841,83.33772715221153,232.54748847578333,0.7435518985059167,26.426231252619928,93.65055617369492,1.0,26.426231252619928,38.857162388548446,1.5,0.0,3.6,85.50395347086123,65.29791112026828,39.16685718294529,36.42793146378552,33.6527341347059,30.29596351811821,16.32716682347033,17.097787914403614,16.061446485204904,14.471021569076637,12.226662406888865,9.393665423825777,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-02 08:30:00-07:00,0.0,56.0,0.62,8.0,56.0,48.3670051699464,76.01161455813087,136.78559046650787,0.45422723058924613,26.408647236799776,49.69446600085199,1.0,26.408647236799776,35.15320694785744,1.5,-5.0,2.6,30.374497396953593,33.74262316781207,36.831083397505964,40.3825943252117,43.01103360058973,43.00190320629612,9.375865283395768,12.218971007978986,14.472738293948192,16.070880901806312,17.113484670473813,16.249331258513827,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-02 09:30:00-07:00,842.0,64.0,0.62,9.0,364.83540912596743,53.496321032546845,69.0663432491685,149.30643574661127,0.09908698828994462,21.908242605268644,630.009429164972,1.0,21.908242605268644,205.94586380961354,1.5,-3.0,3.8,235.8748986928207,553.5678106254294,555.3851848278728,557.181237945059,558.9007883005162,567.0177519516125,8.309679924268229,10.120299564756753,11.49217202992024,12.417625994734475,12.965915504115006,21.675793494910714,50.0,90.0,0.016977778440511015,0.8572123903134606
