Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),Hub_Height,Pitch,RowType(first interior last single),TransmissionFactor(open area fraction),sensorsy(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,backtracking
39.73,-105.18,-7.0,0,180,0.4,1.5,interior,0.013,6,glass,glass,0,True,False
date,DNI,DHI,albedo,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,VWind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI,tilt,sazm,height,D
1999-01-01 08:30:00-07:00,0.0,65.0,0,8.0,65.0,48.47597812844463,76.02093250261217,136.927345791574,0.45341300479090196,30.17827324085867,52.55336282101731,1.0,30.17827324085867,7.613624837384959,1.5,1.0,4.7,31.110362648782797,35.99989674942425,40.83712808182423,47.31207977415148,50.65425290719335,50.94769399860929,3.9176342355373315,4.817663006757989,5.851015551782282,6.970493272803833,8.169606612855777,7.991578711612305,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-01 09:30:00-07:00,0.0,93.0,0,9.0,93.0,53.62489724078015,69.09890260131682,149.45003411792817,0.09768712024810455,42.965157929382855,73.42024323529785,1.0,42.965157929382855,10.9783211876256,1.5,2.0,6.300000000000002,46.03302253952518,55.46760388275079,60.73865804948495,65.79363912041316,70.55125031588817,71.04177749067685,5.5768364693651495,6.858048388836773,8.329050779167725,9.922656708259247,11.629628581960187,11.460894375788056,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-01 10:30:00-07:00,0.0,109.0,0,10.0,109.0,59.98061446102084,64.49155591223813,163.61223473314362,0.0,44.20772262518597,98.22737030592846,1.0,44.20772262518597,3.4143223936046443,1.2477728022418986,3.0,7.0,76.4462875670825,83.44750841016676,89.01122099701678,92.69397115146326,95.39969674393964,94.63211901344074,2.0933073072220316,2.6922998173014223,3.126838055831747,3.934450303134461,3.98227987266334,4.376198243163481,30.595290362001194,90.0,0.14551466891800086,0.6392161333666034
1999-01-01 11:30:00-07:00,0.0,161.0,0,11.0,161.0,62.70853314266504,62.7290269301412,178.89952153531553,0.0,53.05097968119736,160.56546884751333,1.0,53.05097968119736,-0.33946602292396677,1.0149029761155088,4.0,6.800000000000002,151.7277855609851,151.71623744652857,151.7089024798968,151.7089024798968,151.5754282855042,151.70495437474753,0.00017236504893853883,0.001211980219495419,-0.0007191927297731516,-0.0007197043855075673,0.0012084708876095788,0.004245549690287026,2.1336727682588266,90.0,0.3813844958422636,0.5006933143324752
1999-01-01 12:30:00-07:00,0.0,128.0,0,12.0,128.0,60.627132291073785,64.0526843122277,194.271504160763,0.0,50.01771450373028,118.17138774455519,1.0,50.01771450373028,2.597275152209156,1.2091778887589495,4.0,6.5,95.90338702404622,103.39259627022923,108.49681511500145,112.2884811237755,113.76246618286505,113.75231014569435,1.8257823725275495,2.181298958948863,2.5751585555628207,3.375616190937932,3.425375731250823,3.184865790240952,26.86753219232559,269.99999914622634,0.17403535916911048,0.6079462323510604
1999-01-01 13:30:00-07:00,0.0,99.0,0,13.0,99.0,54.61822683784773,68.27904200820352,208.64331420418713,0.041262725746572644,45.56043148059504,78.22084967550906,1.0,45.56043148059504,11.66987872420346,1.5,3.0,6.0,75.66059890075296,75.12506801613775,70.08064382293497,64.72092278591015,59.13210266802297,50.564690612661934,12.169791922522318,12.330748389937208,10.520866466883428,8.831185607642803,7.2715002225977585,5.913047473137357,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-01 14:30:00-07:00,0.0,24.0,0,14.0,24.0,48.95652487735603,74.9049789036728,221.41260578589396,0.4050987899473247,11.399112419099422,18.176505892324684,1.0,11.399112419099422,2.749603018251711,1.5,2.0,5.1000000000000005,17.656318479054793,17.611915619728567,16.34867271649489,15.006472040259709,13.606899545764938,11.758799819365459,2.943106534953067,3.0877555514737467,2.634548060705394,2.211436850492534,1.8208750963058702,1.480703082701209,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-01 15:30:00-07:00,0.0,63.0,0,15.0,63.0,47.26583644680841,83.33772715221153,232.54748847578333,0.7435518985059167,26.426231252619928,86.67419783177027,1.0,26.426231252619928,6.773519437703152,1.5,0.0,3.6,84.64405197946672,64.18811908302051,37.759538020332265,34.659538506972154,31.427030783897685,27.15858691114591,7.053255356874822,7.1319809577252595,6.0851624868271,5.107867570630947,4.2057611223520155,3.4200457644027837,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-02 08:30:00-07:00,0.0,56.0,0,8.0,56.0,48.3670051699464,76.01161455813087,136.78559046650787,0.45422723058924613,26.408647236799776,43.49325858580785,1.0,26.408647236799776,6.634413213772741,1.5,-5.0,2.6,27.236450635159862,31.517132145192416,35.06325825820667,38.9759891776534,41.9019895775817,42.142720302078686,3.429792703607508,4.217745458955433,5.12241963888659,6.102493742943058,7.152286227738719,6.977617912614893,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-02 09:30:00-07:00,0.0,64.0,0,9.0,64.0,53.496321032546845,69.0663432491685,149.30643574661127,0.09908698828994462,30.397633117598463,48.80560202321735,1.0,30.397633117598463,7.667194334738815,1.5,-3.0,3.8,31.356799518307895,36.285065455373164,40.01725877402588,43.59646057731969,46.965108319276155,47.25737463575242,3.94866480731706,4.855822396070643,5.897359723482286,7.025704282028116,8.234315091987721,8.05080685844923,50.0,90.0,0.016977778440511015,0.8572123903134606
