Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),Hub_Height,Pitch,RowType(first interior last single),TransmissionFactor(open area fraction),sensorsy(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,backtracking
39.73,-105.18,-7.0,0,180,0.4,1.5,interior,0.013,6,glass,glass,0.62,True,False
date,DNI,DHI,albedo,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,VWind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI,tilt,sazm,height,D
1999-01-02 10:30:00-07:00,21.0,0.0,0.62,10.0,9.063021525397223,59.86133834453551,64.43260654398956,163.47371539438132,0.0,2.1752157963105896,10.543982482290492,1.0,2.1752157963105896,0.0,1.249304446191646,-2.0,4.5,10.03611237946124,10.03472000294268,10.025746915050883,10.023981567013395,10.023373474289196,10.020320684516774,1.6189201587564837,0.5943974818305844,0.41371592848090644,0.4696601749457062,0.6180023090457496,0.8075788705675117,30.734525198410687,90.0,0.1444695232069858,0.6404555266190473
1999-01-02 11:30:00-07:00,134.0,0.0,0.62,11.0,61.57602846968485,62.61847543614013,62.64369392274076,178.77695657718928,0.0,20.856416602966952,61.6284061066422,1.0,20.856416602966952,0.0,1.0165022465555371,-1.0,4.800000000000002,57.45495956150919,57.45495956150919,57.45495956150919,57.45495956150919,57.45495956150919,57.45457978167402,12.87629946325163,7.9986073917925085,5.84558913460391,5.875424431878984,8.017146894484329,12.329163275405122,2.3623813127005855,90.0,0.3793901746399423,0.5008498909600662
1999-01-02 12:30:00-07:00,76.0,0.0,0.62,12.0,33.38172852885133,60.57755743491401,63.94502901323908,194.17453613525495,0.0,9.00038164594891,37.33461752861772,1.0,9.00038164594891,0.0,1.2066091627027187,-1.0,4.9,35.326489889990626,35.33149523717887,35.33521796223669,35.37717146146446,35.38314613058174,35.409040615356034,3.6303081037877445,2.7253181832890587,2.0375353387225914,1.83121235392429,2.619598997174582,6.416492572392822,26.604048691917104,270.0,0.17608886482722114,0.6058774053953506
1999-01-02 13:30:00-07:00,0.0,0.0,0.62,13.0,0.0,54.60067967650944,68.15564680679924,208.5751753379363,0.03649734213589712,0.0,0.0,1.0,0.0,0.0,1.5,-1.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-02 14:30:00-07:00,15.0,0.0,0.62,14.0,3.9398416652092814,48.901733504373645,74.77227507069682,221.37033938256312,0.4006500945846658,0.05121794164772068,9.860286692434824,1.0,0.05121794164772068,0.0,1.5,-2.0,4.2,9.695914355971114,9.69632359426576,9.696772967143318,5.78178102406281,0.0036176602323708244,0.00456757708263443,0.015794459632940648,0.018205378761350335,0.02002608836885221,0.021771242760645862,0.023412967122560947,0.024511299706553413,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-02 15:30:00-07:00,0.0,0.0,0.62,15.0,0.0,47.17352184487612,83.20043453165808,232.52565792338294,0.7387470032172809,0.0,0.0,1.0,0.0,0.0,1.5,-3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-03 08:30:00-07:00,0.0,0.0,0.62,8.0,0.0,48.25110489843175,75.9955386620368,136.64039043708698,0.45485204346397,0.0,0.0,1.0,0.0,0.0,1.5,-9.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-03 09:30:00-07:00,275.0,0.0,0.62,9.0,98.43197139820512,53.361843909067474,69.0266029270446,149.16048715515717,0.10030456818847092,1.2796156281766666,164.10882910008343,1.0,1.2796156281766666,0.0,1.5,-7.0,3.7,63.701974096467836,159.78961965441852,159.77652000626455,159.76433356799564,159.75310655381853,159.74288225154024,0.6123838866301592,0.5849434332617062,0.5439270221549474,0.5003265422942015,0.45483841072977155,0.3946046392088032,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-03 10:30:00-07:00,27.0,0.0,0.62,10.0,11.68067399930218,59.735321492026294,64.36620815110948,163.33435363583453,0.0,2.8034785665725135,13.607872156485609,1.0,2.8034785665725135,0.0,1.2507488996036473,-5.0,4.7,12.960845684082686,12.962124529475142,12.947811914455766,12.945507099701064,12.944747318377996,12.940800035566175,2.0359072222043624,0.7357707412881351,0.5340481687538458,0.5977932075254164,0.7963571464103627,1.039954923308415,30.86524431383327,90.0,0.14348967277871788,0.6416237374464954
1999-01-03 11:30:00-07:00,203.0,0.0,0.62,11.0,93.57485509131568,62.52057789733151,62.55093600908339,178.6553879074014,0.0,31.694739167979545,93.67029237347323,1.0,31.694739167979545,0.0,1.0180707849348916,-4.0,5.1000000000000005,87.38738712114002,87.38738712114002,87.38738712114002,87.38738712114002,87.38738712114002,87.38738712114002,19.565418784220917,12.13815364316078,8.829902679906942,8.923024482223804,12.168974451710602,18.82367635587359,2.586595615093733,90.00001013800033,0.377435361462495,0.5010188448470677
1999-01-03 12:30:00-07:00,124.0,0.0,0.62,12.0,54.687820457136816,60.51995056039238,63.830330612563145,194.08039994576978,0.0,14.74493015165321,61.02293825797301,1.0,14.74493015165321,0.0,1.2040443712956534,-4.0,5.1000000000000005,57.89425961414877,57.85308669433483,57.846381199222925,57.77351065581428,57.76748588530642,57.74782381757164,10.493654098897762,4.438116492323495,2.9911954700573204,3.3701146239968027,4.482126398960952,5.971056775365232,26.339007985754698,269.9999987925817,0.17815928400042974,0.603815428106915
1999-01-03 13:30:00-07:00,4.0,0.0,0.62,13.0,1.4967513905229777,54.576103418575656,68.02587424092692,208.5113353918173,0.03164032079542153,0.019457768076798714,2.31848436232382,1.0,0.019457768076798714,0.0,1.5,-4.0,4.800000000000002,2.2486139522363584,2.248769422440142,2.248881578770339,2.2491254461690966,2.2493246387313435,1.8228553767647382,0.006102912276427899,0.006915639251162701,0.007703129868832514,0.008363084381829177,0.008894291589869428,0.009390611990988468,49.79134039191141,270.0,0.018150766853547384,0.8544268805302809
1999-01-03 14:30:00-07:00,737.0,0.0,0.62,14.0,195.2933963932566,48.83964857775757,74.63398273334428,221.33335508862473,0.39608738052858294,2.5388141531123365,485.0702822762001,1.0,2.5388141531123365,0.0,1.5,-4.0,4.1000000000000005,477.03878452954024,477.05906999867506,477.08134489268417,297.5214417388972,0.17932323524960417,0.2264095152941373,0.7829131036283197,0.9024195774986564,0.9926700477738336,1.079175333357661,1.160553711938496,1.214996788316764,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-03 15:30:00-07:00,322.0,0.0,0.62,15.0,38.916583980770234,47.07392324533672,83.05832202354549,232.50973454581336,0.7338120488592282,0.5059155917500124,219.2994514979737,1.0,0.5059155917500124,0.0,1.5,-5.0,2.8000000000000003,216.28309865388783,129.15962495646517,0.02573693097578392,0.030555025560111037,0.035734171626786285,0.045117167701088826,0.1560129738623822,0.1798273158345784,0.19781174372939278,0.21504985967891793,0.2312663245607246,0.24211532710344202,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-04 08:30:00-07:00,141.0,0.0,0.62,8.0,34.176180108087344,48.12832551102177,75.97269607746,136.49182659069862,0.4552872898573937,0.444290341405135,94.11249534929505,1.0,0.444290341405135,0.0,1.5,-4.0,4.6000000000000005,0.0396214747440604,0.03138141534040629,24.883476261717767,92.67576119687838,92.67186310916213,92.6683131691256,0.21262341602501417,0.2030959234507374,0.18885477564621916,0.17371642342840454,0.15792266703966806,0.13700913462892197,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-04 09:30:00-07:00,316.0,0.0,0.62,9.0,113.34884762606917,53.221534243512636,68.9796884245082,149.0122647612376,0.10133950852970462,1.4735350191388958,189.19634367681053,1.0,1.4735350191388958,0.0,1.5,-2.0,5.1000000000000005,72.32527536499943,184.28951574093324,184.27443090618428,184.26039767374135,184.24746926134463,184.23569551685327,0.7051876221547227,0.6735887044101192,0.6263564599811206,0.5761485440168433,0.5237669121115707,0.4544050117748049,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-04 10:30:00-07:00,267.0,0.0,0.62,10.0,115.81896086317289,59.60265567908398,64.29238248205925,163.19422245318856,0.0,27.797708796770124,135.1003408012386,1.0,27.797708796770124,0.0,1.2521038003697886,0.0,5.4,128.76435157300912,128.77937778138056,128.63763023752077,128.6145048655895,128.60719229229244,128.5679670845534,20.21160209225522,7.289107965542584,5.14597192911215,5.9314004180380495,7.893699332308747,10.301856920132318,30.98734088458655,90.0,0.14257566149190243,0.6427189260372806
1999-01-04 11:30:00-07:00,67.0,0.0,0.62,11.0,30.988188888349463,62.41490349710211,62.45078959280178,178.53488809854616,0.0,10.496009458372841,31.025388802936234,1.0,10.496009458372841,0.0,1.0196062068694633,0.0,5.9,28.96625471730551,28.96576016889088,28.96576016889088,28.96576016889088,28.96576016889088,28.96576016889088,6.479306452568073,4.014129980005631,2.9220923608578033,2.9680326548236216,4.061656177238767,6.217997737184026,2.8060099773698215,90.0000116439201,0.3755227309045738,0.5011989921958827
1999-01-04 12:30:00-07:00,0.0,0.0,0.62,12.0,0.0,60.45431588070976,63.70864051367492,193.98916836365993,0.0,0.0,0.0,1.0,0.0,0.0,1.2014870860751399,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.072797376059366,270.0,0.18024362053550352,0.6017636531855188
1999-01-04 13:30:00-07:00,513.0,0.0,0.62,13.0,193.08774134554463,54.5440236969838,67.88979021484835,208.4518622648621,0.026709013203959957,2.5101406374920785,297.57963017819435,1.0,2.5101406374920785,0.0,1.5,1.0,6.7,288.64165706236315,288.6617134262224,288.67618210326015,288.6994699374884,288.73333885467036,242.5279446584528,0.7872608917432892,0.8921147425467436,0.9939556401994879,1.0788549961240423,1.147387578823656,1.21141900735439,49.544244659899796,270.0,0.01954637382584251,0.8511393421359732
1999-01-04 14:30:00-07:00,677.0,0.0,0.62,14.0,181.03219359773055,48.770292206935764,74.49017967088105,221.3017091106946,0.39141596123843125,2.353418516770493,446.19682000319193,1.0,2.353418516770493,0.0,1.5,0.0,6.1000000000000005,438.8647567925594,438.88356092543563,438.9042092064277,286.0120857910196,0.16622824550046417,0.20987607344675105,0.7257412650084676,0.8365208382732598,0.9201808130029853,1.000369093284126,1.0758048563871936,1.126272254286915,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-04 15:30:00-07:00,30.0,0.0,0.62,15.0,3.7020818409521765,46.96707818351104,82.9114753136527,232.49975883866173,0.7287528339863356,0.048127063932378214,20.472554369184934,1.0,0.048127063932378214,0.0,1.5,0.0,5.4,20.194273670982405,12.672559383851624,0.002448319329732792,0.0029066581314488205,0.0033993432708883855,0.004291934958729366,0.014841302560735197,0.017106728606686616,0.01881756283515347,0.020457401420690653,0.022000051726098743,0.023032102620537065,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-05 08:30:00-07:00,458.0,0.0,0.62,8.0,111.24165287984779,47.998718236775815,75.94308017946511,136.3399813909665,0.45553301816463965,1.4461414874380225,306.4694318326978,1.0,1.4461414874380225,0.0,1.5,0.0,4.5,0.12896579799517827,0.10214484184994466,80.60365014154387,301.85669787426406,301.84400980557837,301.83245493911755,0.6920779374633804,0.6610664546583662,0.6147122741832364,0.5654377409480691,0.514029901911987,0.4459574635771614,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-05 09:30:00-07:00,97.0,0.0,0.62,9.0,34.879238696764006,53.07546400401373,68.92560885309402,148.8618462580102,0.10219165610626449,0.45343010305793235,58.27397436832282,1.0,0.45343010305793235,0.0,1.5,1.0,5.0,21.995569404703787,56.785624646715696,56.78098280374217,56.77666455548191,56.77268627787786,56.769063309907125,0.2169974191557732,0.2072739308481607,0.19273981989665195,0.17729004760463687,0.16117138843152107,0.13982763126966344,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-05 10:30:00-07:00,209.0,0.0,0.62,10.0,90.92666748721884,59.463434623797475,64.21115381862847,163.05339611179716,0.0,20.925863255508542,106.19042113743546,1.0,20.925863255508542,0.0,1.2533669851871965,3.0,5.4,101.28802085520584,101.28107732348741,101.17400247578296,101.17533354733456,101.15075754568633,101.12135951667712,15.840904794832293,5.6441213637039285,3.918027259488525,4.4540740184853815,5.881251047431319,7.632212503978467,31.100722202806743,90.0,0.1417279390423103,0.6437394262756987
1999-01-05 11:30:00-07:00,83.0,0.0,0.62,11.0,38.526349968756136,62.30151864507788,62.34329388630317,178.4155311725665,0.0,13.049259997917384,38.57994196465412,1.0,13.049259997917384,0.0,1.0211065050428314,4.0,5.800000000000002,36.04766239138977,36.04766239138977,36.04704753953873,36.04704753953873,36.04704753953873,36.04704753953873,8.055506893122793,4.928466493186068,3.629604093215405,3.69341408219364,5.04742777516131,7.769318610436267,3.0203310846020868,90.00000683018916,0.37365484449724273,0.5013890992352716
1999-01-05 12:30:00-07:00,149.0,0.0,0.62,12.0,66.29719349278415,60.380658674748936,63.580013252565145,193.90091557375104,0.0,17.87504930952446,73.64106769702568,1.0,17.87504930952446,0.0,1.1989409710004726,4.0,6.0,69.90169438694141,69.85172062873013,69.84173494026398,69.782623832135,69.75227095121555,69.74251127629228,12.971852289865698,5.371584677897196,3.704473648636741,4.121688753458488,5.455207842417303,7.280038328906032,25.805805545357,269.99999914622634,0.18233883863453088,0.5997253333942242
1999-01-05 13:30:00-07:00,686.0,0.0,0.62,13.0,259.781053939969,54.504398102540904,67.7474639898341,208.3968247137526,0.02171079346080313,3.3771537012195925,398.31935650495654,1.0,3.3771537012195925,0.0,1.5,5.0,5.6000000000000005,386.40484810069756,386.42253783479896,386.45129823496836,386.48262978443717,386.5281971671204,336.2578969179507,1.059143334862121,1.2002245264831755,1.337249637016971,1.4514790574334295,1.5586272432236685,1.6298382147579862,49.29286532567,270.0,0.0209734356467422,0.8478071956405354
1999-01-05 14:30:00-07:00,880.0,0.0,0.62,14.0,237.52289407646296,48.69368889849771,74.34094700270893,221.27545759488382,0.38664128565389233,3.087797622994023,580.8742854869278,1.0,3.087797622994023,0.0,1.5,4.0,4.5,571.4087502493416,571.4334221707971,571.4605137027588,388.75982392944394,0.21809940632028005,0.2753674436119828,0.9522072410975048,1.097555338159612,1.2073212252168253,1.312532083158006,1.4115074113193706,1.4777230504685428,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-05 15:30:00-07:00,527.0,0.0,0.62,15.0,66.41576592671028,46.8530270626143,82.75998315745355,232.4957702869309,0.7235752811459017,0.8634049570472321,360.4006255241766,1.0,0.8634049570472321,0.0,1.5,2.0,3.3000000000000003,355.5632412039487,234.17252687563214,0.043923125015396934,0.052145774831823276,0.0609846018222527,0.07699779741182575,0.2662546424602416,0.3068966413290415,0.33758920041845186,0.3670080896633781,0.394683410197189,0.41319851968807964,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-06 08:30:00-07:00,240.0,0.0,0.62,8.0,58.44043705922025,47.86233812472787,75.90668671184189,136.18493970493432,0.4555894754280616,0.7597256817698629,161.01940617862533,1.0,0.7597256817698629,0.0,1.5,2.0,2.9000000000000004,0.06775175849526305,0.053661457255613054,42.30512307667795,158.6318331062369,158.62516747101637,158.6190971598636,0.36358087188877614,0.34728909122872936,0.3229370747280891,0.29705086049444646,0.27004392106337194,0.23428228911179658,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-06 09:30:00-07:00,573.0,0.0,0.62,9.0,206.6105108078393,52.92370960812725,68.86437602154463,148.7093114176629,0.10286104809007501,2.6859366405019145,345.4490294363458,1.0,2.6859366405019145,0.0,1.5,4.0,3.4000000000000004,129.09217122806402,336.7657205662705,336.7382241648671,336.71264460773847,336.68907889935093,336.66761790160433,1.2854049942298962,1.2278069800204792,1.1417127818662163,1.050194576068502,0.9547141547712364,0.8282823651295946,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-06 10:30:00-07:00,220.0,0.0,0.62,10.0,96.01849887546138,59.317754035412584,64.12254948161365,162.9119508801905,0.0,22.097697331198706,112.26081990206846,1.0,22.097697331198706,0.0,1.2545365179997001,6.0,3.7,107.15792629514539,107.15074594326978,107.05693150444958,107.03910089392868,107.013296294141,106.98219706429964,16.745617866386787,5.957469473620377,4.143801006187886,4.708263341088691,6.175819708060345,8.053937754931187,31.205308949286266,90.00000120741828,0.14094686797878103,0.6446837431920357
1999-01-06 11:30:00-07:00,463.0,0.0,0.62,11.0,215.73332492597822,62.18049396050508,62.22849153764192,178.2973932009128,0.0,73.07103448567801,216.07643479419835,1.0,73.07103448567801,0.0,1.0225698874749232,7.0,3.8,202.06077836612351,202.06077836612351,202.06077836612351,202.05733542293606,202.05733542293606,202.05733542293606,45.105999495066854,27.56195981940961,20.305329898231825,20.698737659280447,28.259848633077603,43.37267280455587,3.2292776308985927,90.0000078714041,0.3718341540080306,0.5015878904589415
1999-01-06 12:30:00-07:00,75.0,0.0,0.62,12.0,33.529828209600254,60.298992887932506,63.44450721269472,193.81571758906156,0.0,9.040312281872424,37.16054524936026,1.0,9.040312281872424,0.0,1.1964094452024376,8.0,3.4000000000000004,35.289981845236696,35.26637888074812,35.25881625556708,35.2249032592805,35.21397313870574,35.20907920954062,6.549312012789509,2.8055257283167205,1.8682058820641525,2.080500179637348,2.7582543702749764,3.6888211359987304,25.538422634484476,269.9999987925817,0.1844418625061021,0.597703619955922
1999-01-06 13:30:00-07:00,255.0,0.0,0.62,13.0,97.17718853195781,54.45719546555543,67.59896894036287,208.34629256982328,0.016652980176560896,1.2633034509154533,148.23430578333128,1.0,1.2633034509154533,0.0,1.5,7.0,2.5,143.82202925088774,143.82864651030593,143.83940501169442,143.8511253117069,143.868170858604,129.52064901128713,0.39619949137205435,0.45540658661841377,0.500232241667881,0.54880754978035,0.5830432326790462,0.6096810437454241,49.037519147753294,270.0,0.022430486370116576,0.8444353201177073
1999-01-06 14:30:00-07:00,219.0,0.0,0.62,14.0,59.67950182282507,48.60986598520635,74.18636994446877,221.25465668078468,0.381768949395783,0.7758335236967255,144.79900931809945,1.0,0.7758335236967255,0.0,1.5,6.0,1.4,142.46099233807496,142.46719135306762,142.4739983142971,101.08796168612385,0.054799197221208115,0.0691882435875746,0.23924958476841418,0.27576944133756565,0.3033489868049015,0.3297840452555635,0.35465237763416496,0.37128957958754977,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-06 15:30:00-07:00,337.0,0.0,0.62,15.0,43.38114584155738,46.73181375281574,82.60393811126153,232.4978073089144,0.7182854482384893,0.5639548959402451,230.984567861698,1.0,0.5639548959402451,0.0,1.5,3.0,0.8,227.92563398471412,157.3446364277994,0.028689505654614256,0.034060338406645935,0.03983364294345179,0.05029306870731665,0.17391098806728125,0.20045734277115365,0.22050496796270255,0.23972066331791514,0.2577975024469548,0.269891116875539,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-07 08:30:00-07:00,46.0,0.0,0.62,8.0,11.234698631500164,47.7192444270088,75.86351392372131,136.02678918063728,0.4554571032787492,0.14605108220950203,30.94714626709404,1.0,0.14605108220950203,0.0,1.5,2.0,2.1,0.01302472443313752,0.010315978639636557,8.15696202729282,30.49542312717451,30.494141713026043,30.492974745086844,0.06989546501353583,0.06676350270975202,0.062082025632898975,0.057105611522054435,0.051913747108723006,0.04503886427477969,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-07 09:30:00-07:00,723.0,0.0,0.62,9.0,261.50156820410433,52.766352327252406,68.79600461554043,148.55474245287186,0.10334790539350813,3.3995203866533528,437.46328401474227,1.0,3.3995203866533528,0.0,1.5,5.0,2.4000000000000004,162.30081533224,426.64782912076066,426.61302763820856,426.5806522557706,426.5508257494855,426.5236631209047,1.6269037836179243,1.5540034699682792,1.4450362749181016,1.3292040539833854,1.2083569595911468,1.0483355205420433,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-07 10:30:00-07:00,923.0,0.0,0.62,10.0,404.231382036935,59.16571498602198,64.0266000586258,162.7699653562005,0.0,93.02981026198015,473.08989231254253,1.0,93.02981026198015,0.0,1.255610556390338,6.0,2.3000000000000003,451.93147762690927,451.90155274595463,451.50748337419236,451.43160765429747,451.32353836885306,451.27729515884295,70.56554920017942,25.06999526892503,17.46967302228573,19.84064340579835,25.997353531915792,33.88438907529635,31.30103472836635,90.0,0.140232728588505,0.6455505522187361
1999-01-07 11:30:00-07:00,938.0,0.0,0.62,11.0,438.8251477776948,62.05190622866766,62.10642890159496,178.18055256734195,0.0,148.634465803783,439.61384587228525,1.0,148.634465803783,0.0,1.0239943144771597,7.0,2.1,411.4553510797046,411.4553510797046,411.4553510797046,411.44834775718334,411.44834775718334,411.44834775718334,90.84963350124005,56.006849815182136,41.04803633390223,42.30146001573853,57.99548750301983,88.647641671958,3.4325805069830024,90.00000409455455,0.37006299991164415,0.5017940572693232
1999-01-07 12:30:00-07:00,711.0,0.0,0.62,12.0,319.4415855002954,60.209337086501314,63.30218492267648,193.73365242436068,0.0,86.12784028258955,353.24793654620333,1.0,86.12784028258955,0.0,1.193895888400196,8.0,2.0,335.63587787466724,335.4364543424825,335.32989143305315,335.0396663014955,334.90759236613593,334.86136950475975,62.29321907740346,26.689931893378148,18.24060068075436,19.781847995561034,26.2683176226875,35.21017224717878,25.27103949973459,269.9999987925817,0.18654958260462057,0.5957015552070472
1999-01-07 13:30:00-07:00,678.0,0.0,0.62,13.0,260.067283345126,54.40238906053035,67.44438285419773,208.30033681600582,0.01154299001343136,3.3808746834866423,394.6563866200962,1.0,3.3808746834866423,0.0,1.5,7.0,1.7000000000000002,382.9758922925582,382.9936015173884,383.022393606059,383.05375967694744,383.08758093590814,356.620142875169,1.0781023925439053,1.2189963291913253,1.3551587791198587,1.468648915379909,1.5602828165684606,1.6451186529710646,48.778531556869396,270.0,0.023915975787854815,0.8410286600089544
