Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),Hub_Height,Pitch,RowType(first interior last single),TransmissionFactor(open area fraction),sensorsy(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,backtracking
39.73,-105.18,-7.0,0,180,0.4,1.5,interior,0.013,6,glass,glass,0.62,True,False
date,DNI,DHI,albedo,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,VWind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI,tilt,sazm,height,D
1999-01-01 08:30:00-07:00,0.0,65.0,0.62,8.0,65.0,48.47597812844463,76.02093250261217,136.927345791574,0.45341300479090196,30.17827324085867,59.7511928563364,1.0,30.17827324085867,40.71579613587613,1.5,1.0,4.7,34.69594193050329,38.54287555145909,42.85720824061291,48.91943453614911,51.9216055956721,51.929539659726416,10.71587132922372,13.963074356781513,16.536973797709344,18.36197108996808,19.552394954427903,18.586181343527812,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-01 09:30:00-07:00,0.0,93.0,0.62,9.0,93.0,53.62489724078015,69.09890260131682,149.45003411792817,0.09768712024810455,42.965157929382855,83.718676978139,1.0,42.965157929382855,58.33988935315912,1.5,2.0,6.300000000000002,51.13767156596281,59.08798868040684,63.61462947829194,68.08203408980434,72.35559568039277,72.43965220860913,15.257119649967022,19.87942203409763,23.543209052523082,26.140918892118364,27.835303119217535,26.5442912050795,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-01 10:30:00-07:00,0.0,109.0,0.62,10.0,109.0,59.98061446102084,64.49155591223813,163.61223473314362,0.0,44.20772262518597,102.93148370498292,1.0,44.20772262518597,66.29021048064311,1.2477728022418986,3.0,7.0,77.72908726152842,84.42063197938862,89.78086187244865,93.34109392056263,95.99279062708122,95.1007295213298,17.713591931347807,16.998277789074784,19.528144555087795,22.917840343335296,24.737571848040485,25.591171694649578,30.595290362001194,90.0,0.14551466891800086,0.6392161333666034
1999-01-01 11:30:00-07:00,0.0,161.0,0.62,11.0,161.0,62.70853314266504,62.7290269301412,178.89952153531553,0.0,53.05097968119736,160.60007216775048,1.0,53.05097968119736,99.4459308174061,1.0149029761155088,4.0,6.800000000000002,151.72889576226603,151.7173476478095,151.71001268117774,151.71001268117774,151.5755724678998,151.70509855714315,31.787207463694322,26.213605716651493,23.438824764533567,23.8780169406627,27.27047893447974,32.42687475994138,2.1336727682588266,90.0,0.3813844958422636,0.5006933143324752
1999-01-01 12:30:00-07:00,0.0,128.0,0.62,12.0,128.0,60.627132291073785,64.0526843122277,194.271504160763,0.0,50.01771450373028,122.45469447553826,1.0,50.01771450373028,77.67396997078168,1.2091778887589495,4.0,6.5,96.88033765127527,104.17418586219543,109.117716386985,112.7580445067076,114.19502045468757,114.14151224677116,21.43793622504725,18.982420143647115,21.41906718147275,25.194811080907215,27.759135392162026,28.538897861999025,26.86753219232559,269.99999914622634,0.17403535916911048,0.6079462323510604
1999-01-01 13:30:00-07:00,0.0,99.0,0.62,13.0,99.0,54.61822683784773,68.27904200820352,208.64331420418713,0.041262725746572644,45.56043148059504,89.18369849853352,1.0,45.56043148059504,62.087031932674634,1.5,3.0,6.0,77.1429190898832,77.0384038417178,72.50725510580882,67.77058134123357,62.97110398233015,55.977530023524665,28.16407007246268,29.51520164314022,27.718848055268424,24.964705090661788,21.080206834007175,16.179355390213313,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-01 14:30:00-07:00,0.0,24.0,0.62,14.0,24.0,48.95652487735603,74.9049789036728,221.41260578589396,0.4050987899473247,11.399112419099422,20.834166213057888,1.0,11.399112419099422,14.971943190002296,1.5,2.0,5.1000000000000005,18.02717529876412,18.090626670017958,16.95582973109026,15.769556754019805,14.567548927050904,13.113384473836895,6.945276563047881,7.3874889097917755,6.937303257511558,6.247274818179018,5.274195039717508,4.0467019936491955,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-01 15:30:00-07:00,0.0,63.0,0.62,15.0,63.0,47.26583644680841,83.33772715221153,232.54748847578333,0.7435518985059167,26.426231252619928,93.65055617369492,1.0,26.426231252619928,38.857162388548446,1.5,0.0,3.6,85.50395347086123,65.29791112026828,39.16685718294529,36.42793146378552,33.6527341347059,30.29596351811821,16.32716682347033,17.097787914403614,16.061446485204904,14.471021569076637,12.226662406888865,9.393665423825777,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-01-02 08:30:00-07:00,0.0,56.0,0.62,8.0,56.0,48.3670051699464,76.01161455813087,136.78559046650787,0.45422723058924613,26.408647236799776,49.69446600085199,1.0,26.408647236799776,35.15320694785744,1.5,-5.0,2.6,30.374497396953593,33.74262316781207,36.831083397505964,40.3825943252117,43.01103360058973,43.00190320629612,9.375865283395768,12.218971007978986,14.472738293948192,16.070880901806312,17.113484670473813,16.249331258513827,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-01-02 09:30:00-07:00,0.0,64.0,0.62,9.0,64.0,53.496321032546845,69.0663432491685,149.30643574661127,0.09908698828994462,30.397633117598463,55.89269621183922,1.0,30.397633117598463,40.260101459407046,1.5,-3.0,3.8,34.96902526356506,38.846797138802366,42.0521513440528,45.21554594957398,48.2416711200479,48.246326154977275,10.791328569845021,14.064675578501673,16.659594303979574,18.49971814017787,19.700270714169122,18.72326026670208,50.0,90.0,0.016977778440511015,0.8572123903134606
